1708.62145618313,-0.0694859996438026
 1712.47838942271, -0.0641269981861115
 1716.33532266229, -0.0570180006325245
 1720.19225590188, -0.0484939999878407
 1724.04918914146, -0.03846700116992
 1727.90612238104, -0.025203000754118
 1731.76305562062, -0.00550100021064281
 1735.6199888602, 0.0223040003329515
 1739.47692209978, 0.0534729994833469
 1743.33385533936, 0.0788810029625893
 1747.19078857894, 0.0858410000801086
 1751.04772181852, 0.0689370036125183
 1754.9046550581, 0.0392739996314049
 1758.76158829768, 0.0118979997932911
 1762.61852153726, -0.00642400002107024
 1766.47545477685, -0.0159629993140697
 1770.33238801643, -0.0202820003032684
 1774.18932125601, -0.0221009999513626
 1778.04625449559, -0.0227830000221729
 1781.90318773517, -0.0230509992688894
