1751.09057617188,-0.034399289637804
 1757.69799804688, -0.0367538370192051
 1764.29846191406, -0.0383448004722595
 1770.89208984375, -0.0394912138581276
 1777.47888183594, -0.040363684296608
 1784.05871582031, -0.0406774245202541
 1790.63159179688, -0.0406552739441395
 1797.19775390625, -0.0404726304113865
 1803.75695800781, -0.0401344336569309
 1810.30920410156, -0.039515171200037
 1816.85461425781, -0.038575816899538
 1823.39318847656, -0.0378936901688576
 1829.92492675781, -0.0370917208492756
 1836.44982910156, -0.0362767390906811
 1842.9677734375, -0.0356259755790234
 1849.47888183594, -0.0348698049783707
 1855.98315429688, -0.0347286388278008
 1862.48046875, -0.0347655937075615
 1868.97106933594, -0.0346791446208954
 1875.45483398438, -0.0361259467899799
 1881.931640625, -0.0389033928513527
 1888.40173339844, -0.0424059890210629
 1894.86486816406, -0.0474696792662144
 1901.3212890625, -0.052199799567461
